date,delta_h,h_at_q2,spy_fwd_ret,vix_fwd_ret,spy_fwd_vol,vix_level,bh_ret,gate_leaky,expanding_med,gate_causal
2013-08-30,0.17108364145173094,0.3252764069619167,0.03904088283822649,-0.0903840773787512,0.08580173758975836,17.010000228881836,0.03904088283822649,0.03904088283822649,0.13129039940696538,0.0
2013-10-01,0.18273917799699568,0.3457211350244808,0.04022204301649612,-0.12967784880027322,0.12653429665512358,15.539999961853027,0.04022204301649612,0.0,0.13331798909263626,0.0
2013-10-30,0.1637606323089042,0.3367274261153976,0.02636654321636467,0.003656325227358259,0.0873715998496581,13.649999618530273,0.02636654321636467,0.02636654321636467,0.13414574525268308,0.0
2013-11-29,0.18182930745915965,0.3338912078919402,0.02559627536694009,0.0014588228486536181,0.09699155444825605,13.699999809265137,0.02559627536694009,0.0,0.1349735014127299,0.0
2013-12-31,0.19846805662017325,0.3552928754173478,-0.03588451980607399,0.2940393451961909,0.1265469994634514,13.720000267028809,-0.03588451980607399,0.0,0.1368630570986938,0.0
2014-01-31,0.1702168285090339,0.381625529284197,0.05141163008051386,-0.26671916251795835,0.12972016151098933,18.40999984741211,0.05141163008051386,0.05141163008051386,0.13875261278465773,0.0
2014-03-04,0.19233502525789797,0.37337086174840695,0.011310060384565723,-0.07432623286007534,0.08774801604770759,14.100000381469727,0.011310060384565723,0.0,0.13891451611693512,0.0
2014-04-02,0.22717812667822612,0.3574977380798903,-0.004350736348785134,-0.013846398539442806,0.12806014005534266,13.09000015258789,-0.004350736348785134,0.0,0.1390764194492125,0.0
2014-05-02,0.23537916598433745,0.33696119971812466,0.02489180615751696,-0.0839879940588073,0.08016217958954557,12.90999984741211,0.02489180615751696,0.0,0.14002971742941564,0.0
2014-06-03,0.22067373201528195,0.3523117768092647,0.027497571504170537,-0.09261795376683768,0.059426106092617385,11.869999885559082,0.027497571504170537,0.0,0.14098301540961877,0.0
2014-07-02,0.26334029797242225,0.3223876550320924,-0.02427405600451582,0.4535802897808061,0.10282320880652462,10.819999694824219,-0.02427405600451582,0.0,0.14432318484299198,0.0
2014-08-01,0.25388568178565796,0.34651346620785073,0.04126663299655409,-0.32945059800361953,0.07572323990906199,17.030000686645508,0.04126663299655409,0.0,0.14766335427636518,0.0
2014-09-02,0.2719588698872008,0.35995328234354906,-0.027038936965825044,0.3104813508273758,0.10348403764193886,12.25,-0.027038936965825044,0.0,0.1549905464240806,0.0
2014-10-01,0.3074271116081522,0.35263602384885084,0.025551862433584205,-0.1404802468950388,0.1783297072615409,16.709999084472656,0.025551862433584205,0.0,0.16231773857179604,0.0
2014-10-30,0.28891216408189224,0.34796697234060725,0.03149766032408241,-0.025105963433480483,0.061477930412278545,14.520000457763672,0.03149766032408241,0.0,0.16303918544035012,0.0
2014-12-01,0.28565070766736583,0.3687349920851872,0.004434523170993465,0.3044892412805722,0.1557198027785381,14.15999984741211,0.004434523170993465,0.0,0.1637606323089042,0.0
2014-12-31,0.2838884929530215,0.3532950468316672,-0.017769030090836857,0.011907960325606037,0.1709018419786841,19.200000762939453,-0.017769030090836857,0.0,0.16416587439848918,0.0
2015-02-02,0.33899348179212385,0.3235145278500246,0.04033040448925895,-0.311465899162926,0.08895605048606184,19.43000030517578,0.04033040448925895,0.0,0.16457111648807415,0.0
2015-03-04,0.28555542858590677,0.37045401300771597,-0.013738418572790678,0.030452217422723304,0.14288077931939366,14.229999542236328,-0.013738418572790678,0.0,0.16474338907110656,0.0
2015-04-02,0.3075992664398496,0.3736532721902019,0.023363751410556688,-0.13246075632797982,0.09083237122232057,14.670000076293945,0.023363751410556688,0.0,0.16491566165413896,0.0
2015-05-04,0.2556885214510134,0.3712595542904026,0.0028353478684488564,0.06112800194463919,0.09783487552797195,12.850000381469727,0.0028353478684488564,0.0,0.16548755549660288,0.0
2015-06-03,0.20555190254258898,0.39558047313841327,-0.017140829602074525,0.20631168264535305,0.11746771714835787,13.65999984741211,-0.017140829602074525,0.0,0.1660594493390668,0.0
2015-07-02,0.13695814264716238,0.36922082803400086,0.01189146321080603,-0.2902663311685556,0.11742579107938116,16.790000915527344,0.01189146321080603,0.01189146321080603,0.1667132566357996,0.01189146321080603
2015-08-03,0.1657418820731168,0.365722779005261,-0.08981031537998341,0.916290686316465,0.2846408983691836,12.5600004196167,-0.08981031537998341,-0.08981031537998341,0.1660594493390668,-0.08981031537998341
2015-09-01,0.2147924052982561,0.3603323290809831,0.007060828121745466,-0.3310728486500385,0.19949881089790986,31.399999618530273,0.007060828121745466,0.0,0.1659006657060918,0.0
2015-10-01,0.23735140428573206,0.33571684625411574,0.07902928145183274,-0.4030290397275973,0.12830548508764383,22.549999237060547,0.07902928145183274,0.0,0.1660594493390668,0.0
2015-10-30,0.18283732415333476,0.34803861014316706,0.013138875395826588,-0.026901395032286057,0.12218039991642753,15.069999694824219,0.013138875395826588,0.0,0.1667132566357996,0.0
2015-12-01,0.13151578951598314,0.3836128408537139,-0.026923808507127944,0.21616624610787127,0.1828306448760857,14.670000076293945,-0.026923808507127944,-0.026923808507127944,0.16736706393253242,-0.026923808507127944
2015-12-31,0.11816495650026176,0.38764136631535384,-0.06961674326664191,0.1881620846856631,0.23458713091691324,18.209999084472656,-0.06961674326664191,-0.06961674326664191,0.1667132566357996,-0.06961674326664191
2016-02-02,0.10817325998999222,0.3798880533593749,0.04935089956674066,-0.2747241630413968,0.18785429932170578,21.979999542236328,0.04935089956674066,0.04935089956674066,0.1660594493390668,0.04935089956674066
2016-03-03,0.15802734314546224,0.391970760707296,0.03701643645448183,-0.16781654114749056,0.09076174826632671,16.700000762939453,0.03701643645448183,0.03701643645448183,0.1659006657060918,0.03701643645448183
2016-04-04,0.13552001530385843,0.4193311680999216,-0.00043626623515446994,0.09967871474846346,0.10734059895616119,14.119999885559082,-0.00043626623515446994,-0.00043626623515446994,0.1657418820731168,-0.00043626623515446994
2016-05-03,0.21914128385747028,0.4161496577734006,0.022778916095724355,-0.1349976846039853,0.10185957090527327,15.600000381469727,0.022778916095724355,0.0,0.16532877186362788,0.0
2016-06-02,0.23026442928164492,0.4216939906180511,0.0004818262614092461,0.08032487343139572,0.19131235264586904,13.630000114440918,0.0004818262614092461,0.0,0.1657418820731168,0.0
2016-07-01,0.1801516330015731,0.40409209293516385,0.02646651746635964,-0.0995847449817675,0.07821228266383289,14.770000457763672,0.02646651746635964,0.02646651746635964,0.1659006657060918,0.0
2016-08-02,0.17787340472223773,0.4116775370810806,0.00845393150495699,0.003732754674306893,0.05225337934622869,13.369999885559082,0.00845393150495699,0.00845393150495699,0.1660594493390668,0.0
2016-08-31,0.17906436841816298,0.41015876512771016,5.809418205693362e-05,-0.0097342673738261,0.1424694877609483,13.420000076293945,5.809418205693362e-05,5.809418205693362e-05,0.1667132566357996,0.0
2016-09-30,0.21769260890984438,0.38928336021887877,-0.01748890364152178,0.2497246409040632,0.06748942268923294,13.289999961853027,-0.01748890364152178,0.0,0.16736706393253242,0.0
2016-10-31,0.2008030312070766,0.3620049334800453,0.03617572179429818,-0.24671938229172508,0.10471461622335589,17.059999465942383,0.03617572179429818,0.0,0.1677057672357701,0.0
2016-11-30,0.17273207463453383,0.3597102420965851,0.020069589213347783,0.05189326741350353,0.07997015295008077,13.329999923706055,0.020069589213347783,0.020069589213347783,0.16804447053900778,0.0
2016-12-30,0.04879394821901811,0.3957761483140213,0.018131713958137397,-0.17296373014074717,0.0645161686436789,14.039999961853027,0.018131713958137397,0.018131713958137397,0.16860102127747598,0.018131713958137397
2017-02-01,0.13018831320305113,0.40914746489607795,0.046356257536028345,-0.074694380739464,0.0671394516814627,11.8100004196167,0.046356257536028345,0.046356257536028345,0.16804447053900778,0.046356257536028345
2017-03-03,0.14705200116562284,0.409381783661003,-0.008704110423574996,0.12182999150003315,0.06884402117677595,10.960000038146973,-0.008704110423574996,-0.008704110423574996,0.1677057672357701,-0.008704110423574996
2017-04-03,0.15036228706789007,0.39500383300715486,0.01329656628113618,-0.14770941439390617,0.07155992091857291,12.380000114440918,0.01329656628113618,0.01329656628113618,0.16736706393253242,0.01329656628113618
2017-05-03,0.21709627007291532,0.36058417450676583,0.023579455363698543,-0.09110557709680389,0.0828415511093574,10.680000305175781,0.023579455363698543,0.0,0.1667132566357996,0.0
2017-06-02,0.20636263226978868,0.338016783867173,-0.0031950809515528533,0.14043063888415297,0.07021034459019872,9.75,-0.0031950809515528533,0.0,0.16736706393253242,0.0
2017-07-03,0.1792369781806072,0.32359132309125926,0.02136316148159434,-0.0874976898424551,0.054549223330207425,11.220000267028809,0.02136316148159434,0.02136316148159434,0.1677057672357701,0.0
2017-08-02,0.15534726722018916,0.3416641148978138,0.00020198115414959972,0.02970993997053828,0.09804106666130913,10.279999732971191,0.00020198115414959972,0.00020198115414959972,0.16804447053900778,0.00020198115414959972
2017-08-31,0.25046306546076175,0.32068022721198736,0.024278459448312084,-0.11389545269992452,0.05382810615722486,10.59000015258789,0.024278459448312084,0.0,0.1677057672357701,0.0
2017-10-02,0.2564600053463587,0.30374295537457274,0.0189614769835309,0.07441031977828327,0.049937558444313024,9.449999809265137,0.0189614769835309,0.0,0.16804447053900778,0.0
2017-10-31,0.26502126059037895,0.3089009670158293,0.030107918833408576,0.10260618129679511,0.0645515692584214,10.180000305175781,0.030107918833408576,0.0,0.16860102127747598,0.0
